policyid,customerno,policyquotationdate,policyeffectivedate,sex,firstname,lastname,customerdob,issuestate,city,country,issueage,smokingclass,uwclass,coverageunit,prodcode,yearlypremium,policystatus,sumassured,nationalid,maritalstatus,emailid,phoneno,policyterm,newrenew,producer,policyterminationdate,policyterminationreason,monthlypremium,agentcommision,premiumpaidtilldate,commisionpaidtilldate,beneficiaryname,beneficiaryrelationship,beneficiarypct,lastupdated
10005060,10020520,2021-04-11,2021/07/01,F,Angela,Mosley,1958/08/28,LA,Baton Rouge,USA,62,S,0,249,A0001,348,D,249000,695-43-9154,divorced,racheljones@hotmail.com,301-815-0430,15,R,P1002718,2036-07-01,Deceased,33.35,7.34,600.3,92.34,Dawn Martinez,Son,100,14/02/2023 10:18:59
10005061,10011277,2021-05-22,2021/07/01,M,Jordan,Sanchez,1982/04/12,WV,Charleston,USA,39,S,1,443,A0001,531,T,443000,523-87-7235,married,darren99@yahoo.com,030-020-9284,15,N,P1002090,2036-07-01,Cancelled due to non payment,50.89,11.2,916.02,140.91,Courtney Keith,Daughter,100,14/02/2023 10:18:59
10005062,10010512,2021-04-25,2021/07/02,M,Eric,Bishop,1997/02/12,FL,Miami,USA,24,S,2,373,A0001,447,C,373000,251-70-9389,married,browningcandice@yahoo.com,981-803-7130,15,N,P1001517,2036-07-02,Cancelled by policy holder request,42.84,9.42,771.12,118.73,Raymond Barry,Spouse,100,14/02/2023 10:18:59
10005063,10040117,2021-06-27,2021/07/02,M,Michael,Hunt,1967/10/16,TX,Austin,USA,53,S,1,194,A0001,271,T,194000,209-11-5002,single,rodneydowns@gmail.com,295-122-1534,15,N,P1003866,2036-07-02,,25.97,5.71,467.46,72.01,Ryan Carpenter,Spouse,100,14/02/2023 10:18:59
10005064,10033759,2021-04-13,2021/07/02,F,Alexis,Thompson,1977/10/12,KS,Wichita,USA,43,S,0,143,A0001,171,D,143000,787-89-6462,single,austinlee@gmail.com,180-101-8570,15,N,P1000187,2036-07-02,Deceased,16.39,3.61,295.02,45.43,Steve Bennett,Spouse,100,14/02/2023 10:18:59
10005065,10026945,2021-05-25,2021/07/03,F,Amanda,Warren,1976/02/12,WY,Cheyenne,USA,45,S,2,119,A0001,142,T,119000,628-95-5742,married,heidi35@hotmail.com,476-654-4694,15,R,P1001114,2036-07-03,Cancelled due to non payment,13.61,2.99,244.98,37.67,Christina Morris,Daughter,100,14/02/2023 10:18:59
10005066,10035870,2021-04-27,2021/07/04,F,April,Jones,1998/06/23,MS,Jackson,USA,23,N,1,426,A0001,489,T,426000,791-16-5957,divorced,eric49@hotmail.com,841-326-4189,15,N,P1001544,2036-07-04,Cancelled due to non payment,46.86,10.31,843.48,129.82,Richard Mcguire,Son,100,14/02/2023 10:18:59
10005067,10028677,2021-05-13,2021/07/04,F,Deborah,Copeland,1960/08/12,DC,Washington,USA,60,N,2,396,A0001,514,T,396000,458-27-4024,single,lwilliams@gmail.com,828-786-9306,15,R,P1000976,2036-07-04,Cancelled due to non payment,49.26,10.84,886.68,136.47,Lauren Fields MD,Spouse,100,14/02/2023 10:18:59
10005068,10001588,2021-05-28,2021/07/04,M,Charles,Buckley,1980/08/25,NE,Lincoln,USA,40,S,0,63,A0001,75,D,63000,021-61-4352,single,adam62@hotmail.com,809-809-8037,15,R,P1000731,2036-07-04,Deceased,7.19,1.58,129.42,19.94,Jordan Gonzalez,Daughter,100,14/02/2023 10:18:59
10005069,10024494,2021-05-27,2021/07/04,M,David,Moreno,1995/04/21,TN,Memphis,USA,26,S,0,159,A0001,190,T,159000,662-28-1229,single,davidevans@yahoo.com,872-871-3279,15,N,P1000952,2036-07-04,,18.21,4.01,327.78,50.42,Marissa Hamilton,Spouse,100,14/02/2023 10:18:59
10005070,10030528,2021-05-03,2021/07/04,M,Joshua,Mitchell,1977/04/09,MS,Jackson,USA,44,N,0,140,A0001,161,C,140000,859-48-6649,divorced,martindiana@gmail.com,420-427-5746,15,R,P1001676,2036-07-04,Cancelled by policy holder request,15.43,3.39,277.74,42.66,Calvin Douglas,Daughter,100,14/02/2023 10:18:59
10005071,10035869,2021-05-08,2021/07/04,F,Yesenia,Wilcox,1977/08/19,PA,Philadelphia,USA,43,S,0,183,A0001,219,D,183000,760-45-1728,single,juan84@hotmail.com,955-451-0028,15,R,P1001950,2036-07-04,Deceased,20.99,4.62,377.82,58.17,Keith Booker,Son,100,14/02/2023 10:18:59
10005072,10042948,2021-06-25,2021/07/04,F,Karen,Sanchez,1950/09/30,UT,Provo,USA,70,N,1,422,A0001,548,T,422000,650-27-8894,single,sarahbrown@gmail.com,974-808-4578,15,R,P1002821,2036-07-04,Cancelled due to non payment,52.52,11.55,945.36,145.51,Elizabeth Bell,Son,100,14/02/2023 10:18:59
10005073,10042800,2021-05-21,2021/07/04,M,Robert,Hughes,1991/07/21,WI,Madison,USA,29,N,1,467,A0001,537,T,467000,443-39-1851,married,ritasampson@gmail.com,286-703-8057,15,N,P1002914,2036-07-04,Cancelled due to non payment,51.46,11.32,926.28,142.56,Marc Brown,Son,100,14/02/2023 10:18:59
10005074,10006007,2021-06-12,2021/07/04,M,Richard,Keller,1947/02/02,IN,Indianapolis,USA,74,N,1,72,A0001,93,C,72000,005-64-2468,single,cathylynch@gmail.com,571-997-3266,15,N,P1003149,2036-07-04,Cancelled by policy holder request,8.91,1.96,160.38,24.74,Tyler Horton,Son,100,14/02/2023 10:18:59
10005075,10020185,2021-06-24,2021/07/04,M,Dennis,Hunter,1988/06/14,OR,Portland,USA,33,N,1,350,A0001,402,T,350000,611-67-3944,single,goodwinrebekah@hotmail.com,275-020-4541,15,N,P1000374,2036-07-04,Cancelled due to non payment,38.52,8.47,693.36,106.73,Andrea Michael,Daughter,100,14/02/2023 10:18:59
10005076,10009261,2021-05-05,2021/07/04,F,Rachel,Rodriguez,1968/05/09,SD,Sioux Falls,USA,53,N,2,344,A0001,447,C,344000,490-60-8701,single,deckercrystal@gmail.com,552-316-1809,15,N,P1003144,2036-07-04,Cancelled by policy holder request,42.84,9.42,771.12,118.73,Kimberly Turner,Son,100,14/02/2023 10:18:59
10005077,10027645,2021-06-16,2021/07/06,F,Robin,Duarte,2005/05/14,MS,Jackson,USA,16,N,0,249,A0001,286,T,249000,455-09-3376,single,deborah36@hotmail.com,280-423-5122,15,R,P1001342,2036-07-06,Cancelled due to non payment,27.41,6.03,493.38,75.9,Heather West,Spouse,100,14/02/2023 10:18:59
10005078,10005221,2021-04-22,2021/07/06,F,Melissa,Buchanan,2006/07/31,MS,Jackson,USA,14,N,1,449,A0001,516,T,449000,874-58-5558,married,vickiknight@yahoo.com,381-772-4545,15,N,P1000520,2036-07-06,,49.45,10.88,890.1,137.02,Angel Smith,Spouse,100,14/02/2023 10:18:59
10005079,10038345,2021-04-07,2021/07/06,M,Robert,Maxwell,2004/12/15,WV,Charleston,USA,16,S,1,85,A0001,102,C,85000,479-29-2460,divorced,hannahboone@gmail.com,079-370-8792,15,N,P1002384,2036-07-06,Cancelled by policy holder request,9.77,2.15,175.86,27.14,Gregory Rodriguez,Spouse,100,14/02/2023 10:18:59
10005080,10017357,2021-05-25,2021/07/06,M,Edward,Floyd,1940/02/16,DE,Dover,USA,81,S,2,72,A0001,43,D,72000,094-45-0662,single,charles06@yahoo.com,965-931-5278,15,R,P1001738,2036-07-06,Deceased,4.12,0.91,74.16,11.45,Samantha George,Son,100,14/02/2023 10:18:59
10005081,10001210,2021-05-16,2021/07/06,F,Amanda,Clark,2003/07/30,TX,Grand Prairie,USA,17,N,2,50,A0001,57,T,50000,450-75-2678,single,courtneycurry@yahoo.com,313-006-6499,15,R,P1002343,2036-07-06,Cancelled due to non payment,5.46,1.2,98.28,15.14,Mackenzie Johnson,Spouse,100,14/02/2023 10:18:59
10005082,10021189,2021-06-04,2021/07/06,M,William,Ramirez,1999/02/25,HI,Honolulu,USA,22,N,1,254,A0001,292,T,254000,078-64-6149,divorced,roger08@gmail.com,790-074-3071,15,N,P1001272,2036-07-06,Cancelled due to non payment,27.98,6.16,503.64,77.56,Micheal Oliver,Daughter,100,14/02/2023 10:18:59
10005083,10044400,2021-06-14,2021/07/06,F,Angela,Harrison,1995/06/13,LA,Baton Rouge,USA,26,S,0,404,A0001,484,C,404000,790-69-0739,divorced,jason28@yahoo.com,340-341-3576,15,R,P1003191,2036-07-06,Cancelled by policy holder request,46.38,10.2,834.84,128.52,John Adams,Son,100,14/02/2023 10:18:59
10005084,10007383,2021-06-25,2021/07/06,F,Kellie,Williams,1955/02/05,OH,Cleveland,USA,66,S,0,136,A0001,190,T,136000,843-42-9989,single,bryansmith@yahoo.com,469-077-0474,15,N,P1003063,2036-07-06,Cancelled due to non payment,18.21,4.01,327.78,50.42,Devon Smith,Son,100,14/02/2023 10:18:59
10005085,10045276,2021-04-12,2021/07/06,M,Micheal,Davenport,1942/08/19,KS,Overland Park,USA,78,S,0,102,A0001,142,T,102000,160-31-2782,single,steven70@hotmail.com,211-744-1354,15,R,P1000081,2036-07-06,,13.61,2.99,244.98,37.67,Connor Cummings,Daughter,100,14/02/2023 10:18:59
10005086,10045798,2021-05-26,2021/07/06,F,Deborah,Williamson,2006/07/06,MN,Saint Paul,USA,15,S,1,332,A0001,398,T,332000,007-60-5166,married,andrew57@yahoo.com,845-225-7738,15,R,P1003964,2036-07-06,Cancelled due to non payment,38.14,8.39,686.52,105.63,Andrew Holmes,Son,100,14/02/2023 10:18:59
10005087,10025586,2021-06-05,2021/07/06,M,Leroy,Cordova,1973/01/27,WA,Bellevue,USA,48,N,0,359,A0001,466,C,359000,881-95-4260,single,melodyjacobs@gmail.com,949-562-0137,15,R,P1003065,2036-07-06,Cancelled by policy holder request,44.66,9.83,803.88,123.73,Paul Cobb,Spouse,100,14/02/2023 10:18:59
10005088,10031405,2021-06-22,2021/07/06,M,Thomas,Cox,1958/11/23,AL,Huntsville,USA,62,N,2,476,A0001,618,T,476000,815-98-3735,divorced,sgomez@hotmail.com,471-203-2878,15,R,P1003363,2036-07-06,Cancelled due to non payment,59.22,13.03,1065.96,163.99,Jamie Holloway,Spouse,100,14/02/2023 10:18:59
10005089,10048151,2021-06-06,2021/07/06,M,Jorge,Taylor,1955/06/30,MO,St. Louis,USA,66,S,1,293,A0001,410,T,293000,110-98-9953,single,julie69@hotmail.com,656-784-0556,15,N,P1002063,2036-07-06,Cancelled due to non payment,39.29,8.64,707.22,108.77,Philip Horton,Daughter,100,14/02/2023 10:18:59
10005090,10000783,2021-06-21,2021/07/06,F,Nancy,Hall,2001/09/04,MN,Saint Paul,USA,19,N,1,462,A0001,531,D,462000,849-33-9629,married,crystaljackson@yahoo.com,063-007-8792,15,R,P1002241,2036-07-06,Deceased,50.89,11.2,916.02,140.91,Carla Griffith,Daughter,100,14/02/2023 10:18:59
10005091,10012988,2021-05-08,2021/07/07,F,Tammy,Lee,1976/02/28,MN,Minneapolis,USA,45,N,1,318,A0001,365,C,318000,254-25-5334,married,amywilliams@gmail.com,207-860-3949,15,N,P1000420,2036-07-07,Cancelled by policy holder request,34.98,7.7,629.64,96.95,Laura Villanueva,Daughter,100,14/02/2023 10:18:59
10005092,10036899,2021-06-23,2021/07/07,F,Stephanie,Rodriguez,1969/03/01,NE,Omaha,USA,52,S,0,293,A0001,410,D,293000,462-52-3076,single,jamielowe@gmail.com,863-650-7881,15,N,P1003970,2036-07-07,Deceased,39.29,8.64,707.22,108.77,Eric Obrien,Son,100,14/02/2023 10:18:59
10005093,10006371,2021-06-11,2021/07/07,M,Alexander,Strong,1971/11/12,GA,Atlanta,USA,49,S,2,371,A0001,519,T,371000,631-19-0085,single,erodriguez@yahoo.com,207-850-4520,15,N,P1001710,2036-07-07,,49.74,10.94,895.32,137.76,Heather Ruiz,Spouse,100,14/02/2023 10:18:59
10005094,10034290,2021-07-02,2021/07/07,F,Tracy,Castillo,1978/07/06,CT,Waterbury,USA,43,N,1,331,A0001,380,T,331000,754-23-3294,single,vdowns@hotmail.com,226-157-2817,15,R,P1002636,2036-07-07,Cancelled due to non payment,36.42,8.01,655.56,100.83,Michael Rodriguez,Daughter,100,14/02/2023 10:18:59
10005095,10033216,2021-04-08,2021/07/07,F,Kimberly,Butler,2004/01/15,KY,Lexington,USA,17,S,1,265,A0001,318,D,265000,712-74-1132,single,katierodriguez@hotmail.com,406-859-8537,15,N,P1001414,2036-07-07,Deceased,30.47,6.7,548.46,84.39,Cynthia Jones,Son,100,14/02/2023 10:18:59
10005096,10021201,2021-06-16,2021/07/07,M,James,Carroll,2000/09/13,AR,Little Rock,USA,20,S,2,285,A0001,342,C,285000,746-38-9215,divorced,jedwards@gmail.com,750-998-2400,15,N,P1002285,2036-07-07,Cancelled by policy holder request,32.77,7.21,589.86,90.85,Ashley Sharp,Son,100,14/02/2023 10:18:59
10005097,10005423,2021-06-07,2021/07/07,F,Lauren,Meyer,1959/05/24,KS,Wichita,USA,62,N,1,339,A0001,440,T,339000,628-27-4867,married,pedrosampson@yahoo.com,741-051-4534,15,N,P1002264,2036-07-07,Cancelled due to non payment,42.17,9.28,759.06,116.89,Martin Cook,Son,100,14/02/2023 10:18:59
10005098,10044455,2021-05-08,2021/07/07,M,Jacob,Simpson,1944/07/01,KS,Overland Park,USA,77,N,2,160,A0001,208,C,160000,655-35-0940,single,theresa88@hotmail.com,629-717-1168,15,R,P1002126,2036-07-07,Cancelled by policy holder request,19.93,4.38,358.74,55.21,Andrew Thompson,Son,100,14/02/2023 10:18:59
10005099,10042249,2021-04-12,2021/07/07,M,Edward,Roberts,1970/07/01,CO,Aurora,USA,51,N,1,84,A0001,109,T,84000,251-96-0168,single,hannah42@hotmail.com,127-834-3795,15,R,P1001092,2036-07-07,,10.45,2.3,188.1,28.99,Teresa Sexton,Spouse,100,14/02/2023 10:18:59
10005100,10013853,2021-04-24,2021/07/07,F,Paula,Garrett,1992/02/28,DE,Dover,USA,29,S,2,176,A0001,211,D,176000,489-99-8697,married,rossandrea@gmail.com,981-061-2439,15,N,P1000519,2036-07-07,Deceased,20.22,4.45,363.96,55.96,Sarah Andersen,Son,100,14/02/2023 10:18:59
10005101,10002949,2021-04-30,2021/07/07,F,Jennifer,Delgado,1977/01/28,TX,Lewisville,USA,44,S,0,96,A0001,115,T,96000,568-55-5814,married,lindsey36@yahoo.com,712-719-0405,15,N,P1000937,2036-07-07,,11.02,2.42,198.36,30.47,Jesus Allen,Daughter,100,14/02/2023 10:18:59
10005102,10002596,2021-06-10,2021/07/08,M,Justin,Jones,1996/06/05,ND,Fargo,USA,25,N,1,471,A0001,541,T,471000,848-42-2174,single,lynn82@gmail.com,652-784-9016,15,N,P1002713,2036-07-08,,51.85,11.41,933.3,143.67,Lauren Walker,Spouse,100,14/02/2023 10:18:59
10005103,10046888,2021-05-13,2021/07/08,F,Julie,Stewart,2005/05/29,IN,Fort Wayne,USA,16,S,1,325,A0001,390,D,325000,698-46-3474,single,guerraamanda@yahoo.com,779-003-0664,15,N,P1001817,2036-07-08,Deceased,37.38,8.22,672.84,103.59,Matthew Morales,Daughter,100,14/02/2023 10:18:59
10005104,10003222,2021-05-16,2021/07/08,F,Tracy,Rogers,2005/09/14,WA,Bellevue,USA,15,S,0,231,A0001,277,D,231000,898-65-4705,single,joneslaura@yahoo.com,561-043-0835,15,N,P1002956,2036-07-08,Deceased,26.55,5.84,477.9,73.5,Kathryn Burns,Spouse,100,14/02/2023 10:18:59
10005105,10036798,2021-05-31,2021/07/08,F,Kelly,Gonzales,1960/11/03,MD,Baltimore,USA,60,S,0,352,A0001,492,T,352000,502-18-0395,single,leeaudrey@hotmail.com,517-566-5735,15,N,P1000729,2036-07-08,,47.15,10.37,848.7,130.56,Dennis Gonzalez,Son,100,14/02/2023 10:18:59
10005106,10041140,2021-04-26,2021/07/08,M,Ronnie,Collier,1981/08/23,WY,Cheyenne,USA,39,S,0,355,A0001,426,D,355000,287-86-8833,divorced,sherilove@yahoo.com,119-880-2805,15,N,P1001737,2036-07-08,Deceased,40.82,8.98,734.76,113.02,Garrett Wells,Son,100,14/02/2023 10:18:59
10005107,10010709,2021-05-02,2021/07/08,M,Scott,Rice,1951/06/04,SD,Sioux Falls,USA,70,N,2,198,A0001,257,C,198000,707-25-9374,single,fordterri@yahoo.com,016-619-1534,15,N,P1002552,2036-07-08,Cancelled by policy holder request,24.63,5.42,443.34,68.15,Christopher Cruz,Spouse,100,14/02/2023 10:18:59
10005108,10035077,2021-05-14,2021/07/08,M,Kevin,Hood,1940/08/06,NJ,Jersey City,USA,80,S,2,411,A0001,575,D,411000,730-28-1029,single,susancrawford@hotmail.com,685-017-3554,15,N,P1000249,2036-07-08,Deceased,55.1,12.12,991.8,152.62,Michael Mosley,Son,100,14/02/2023 10:18:59
10005109,10049001,2021-06-30,2021/07/08,F,Karen,Lin,1992/06/30,WA,Tacoma,USA,29,N,1,319,A0001,366,C,319000,718-81-3283,single,zgallagher@gmail.com,712-211-7491,15,R,P1001121,2036-07-08,Cancelled by policy holder request,35.07,7.72,631.26,97.14,Gregory Thompson,Son,100,14/02/2023 10:18:59
10005110,10032189,2021-04-22,2021/07/08,F,Misty,Nguyen,1950/07/04,CA,Los Angeles,USA,71,S,2,251,A0001,351,T,251000,326-71-8199,divorced,tcox@gmail.com,413-231-5935,15,R,P1003893,2036-07-08,,33.64,7.4,605.52,93.25,Joel Moore,Daughter,100,14/02/2023 10:18:59
10005111,10045847,2021-04-16,2021/07/08,M,Douglas,Sutton,1997/07/28,ND,Fargo,USA,23,N,1,482,A0001,554,D,482000,637-11-6996,married,myersjohn@gmail.com,385-889-7899,15,R,P1003924,2036-07-08,Deceased,53.09,11.68,955.62,147.0,Evelyn Young,Spouse,100,14/02/2023 10:18:59
10005112,10045428,2021-04-17,2021/07/08,M,David,Smith,1967/06/22,OH,Columbus,USA,54,S,1,437,A0001,611,C,437000,794-92-1712,married,james43@gmail.com,664-290-2109,15,R,P1002389,2036-07-08,Cancelled by policy holder request,58.55,12.88,1053.9,162.14,Jennifer Harris,Daughter,100,14/02/2023 10:18:59
10005113,10042110,2021-06-06,2021/07/08,M,Shane,Williams,1961/05/03,OH,Cincinnati,USA,60,S,0,200,A0001,280,T,200000,075-86-1568,married,kalvarez@yahoo.com,740-363-2948,15,R,P1001948,2036-07-08,Cancelled due to non payment,26.83,5.9,482.94,74.24,Aaron Grant,Daughter,100,14/02/2023 10:18:59
10005114,10019635,2021-05-15,2021/07/08,M,Tony,Garcia,1985/05/17,NE,Omaha,USA,36,S,0,206,A0001,247,C,206000,116-51-7638,married,hintonallison@hotmail.com,388-164-2676,15,R,P1002000,2036-07-08,Cancelled by policy holder request,23.67,5.21,426.06,65.56,Matthew Edwards,Spouse,100,14/02/2023 10:18:59
10005115,10001620,2021-05-03,2021/07/08,F,Lauren,Boyd,1994/10/13,OH,Cleveland,USA,26,S,0,240,A0001,288,T,240000,156-48-5020,married,wrightjessica@gmail.com,591-668-3935,15,R,P1003886,2036-07-08,,27.6,6.07,496.8,76.45,Christopher Butler,Son,100,14/02/2023 10:18:59
10005116,10002407,2021-04-12,2021/07/09,M,David,Friedman,1962/06/15,WV,Charleston,USA,59,S,2,207,A0001,289,T,207000,503-42-9755,single,andrew97@yahoo.com,254-241-9406,15,N,P1003454,2036-07-09,,27.7,6.09,498.6,76.72,Edward Davis,Daughter,100,14/02/2023 10:18:59
10005117,10038554,2021-07-06,2021/07/09,M,Mitchell,Rodriguez,1956/09/08,OR,Portland,USA,64,N,1,202,A0001,262,T,202000,791-99-5733,divorced,juanwong@hotmail.com,253-990-9650,15,N,P1000619,2036-07-09,Cancelled due to non payment,25.11,5.52,451.98,69.61,Joshua Marshall,Son,100,14/02/2023 10:18:59
10005118,10036184,2021-05-25,2021/07/09,F,Taylor,Delgado,1940/03/01,TX,College Station,USA,81,S,2,383,A0001,229,T,383000,183-51-7452,single,susanponce@yahoo.com,870-565-2052,15,N,P1002051,2036-07-09,Cancelled due to non payment,21.95,4.83,395.1,60.76,Heather Jacobs,Son,100,14/02/2023 10:18:59
10005119,10036081,2021-06-18,2021/07/09,F,Taylor,Williams,1964/01/12,KY,Louisville,USA,57,N,0,335,A0001,435,C,335000,042-74-1629,single,williamdavis@yahoo.com,999-342-1011,15,R,P1003472,2036-07-09,Cancelled by policy holder request,41.69,9.17,750.42,115.42,Roger Kirby,Daughter,100,14/02/2023 10:18:59
10005120,10014438,2021-06-21,2021/07/09,M,Thomas,Jackson,1978/10/27,NC,Raleigh,USA,42,N,2,426,A0001,489,C,426000,598-94-9805,single,richard10@hotmail.com,368-292-1054,15,R,P1001855,2036-07-09,Cancelled by policy holder request,46.86,10.31,843.48,129.82,Matthew Perez,Spouse,100,14/02/2023 10:18:59
10005121,10003008,2021-04-17,2021/07/11,F,Stephanie,Jordan,1952/12/19,TN,Memphis,USA,68,N,2,61,A0001,79,C,61000,054-21-4225,single,stacygonzalez@yahoo.com,267-941-7618,15,R,P1001450,2036-07-11,Cancelled by policy holder request,7.57,1.67,136.26,21.05,Raymond Jordan,Daughter,100,14/02/2023 10:18:59
10005122,10008388,2021-04-24,2021/07/11,F,Emily,Lewis,1980/07/16,VA,Alexandria,USA,40,S,1,181,A0001,217,C,181000,308-69-5662,single,elizabeththornton@yahoo.com,434-842-5820,15,R,P1003330,2036-07-11,Cancelled by policy holder request,20.8,4.58,374.4,57.62,Amber Campbell,Daughter,100,14/02/2023 10:18:59
10005123,10000675,2021-05-18,2021/07/11,F,Amy,Mcdonald,1968/07/18,CT,Hartford,USA,52,S,2,275,A0001,385,C,275000,496-89-1466,single,lorilee@gmail.com,919-808-4662,15,R,P1003266,2036-07-11,Cancelled by policy holder request,36.9,8.12,664.2,102.16,Jesse Willis,Son,100,14/02/2023 10:18:59
10005124,10003848,2021-04-23,2021/07/11,M,Kyle,Holland,1956/10/18,NE,Omaha,USA,64,S,1,112,A0001,156,T,112000,550-44-1613,married,autumnestrada@yahoo.com,460-674-3136,15,R,P1003474,2036-07-11,Cancelled due to non payment,14.95,3.29,269.1,41.37,Susan Morris,Daughter,100,14/02/2023 10:18:59
10005125,10040725,2021-05-16,2021/07/11,F,Sara,Vincent,1961/08/13,KY,Lexington,USA,59,N,1,460,A0001,598,C,460000,532-17-6607,married,kenneth60@hotmail.com,411-025-4524,15,N,P1000626,2036-07-11,Cancelled by policy holder request,57.31,12.61,1031.58,158.81,James Dean,Spouse,100,14/02/2023 10:18:59
10005126,10030312,2021-04-24,2021/07/11,F,Lisa,Lynch,1984/04/27,IL,Chicago,USA,37,N,0,466,A0001,535,T,466000,525-32-9349,single,patricia82@yahoo.com,137-767-6972,15,R,P1003729,2036-07-11,,51.27,11.28,922.86,142.01,Samantha Burgess,Daughter,100,14/02/2023 10:18:59
10005127,10013336,2021-05-28,2021/07/11,M,Michael,Jones,1980/05/22,NV,Sparks,USA,41,S,2,128,A0001,153,T,128000,377-27-4098,single,christopher64@yahoo.com,724-867-3315,15,R,P1001449,2036-07-11,,14.66,3.23,263.88,40.63,Daniel Morgan,Son,100,14/02/2023 10:18:59
10005128,10010695,2021-06-10,2021/07/12,F,Tamara,Hamilton,1975/04/04,AK,Anchorage,USA,46,S,2,343,A0001,480,C,343000,786-03-2392,single,gblack@hotmail.com,590-506-2419,15,R,P1003623,2036-07-12,Cancelled by policy holder request,46.0,10.12,828.0,127.42,Douglas Hill,Daughter,100,14/02/2023 10:18:59
10005129,10016033,2021-07-04,2021/07/12,F,Laurie,Jones,1996/03/30,NE,Omaha,USA,25,S,0,282,A0001,338,C,282000,651-74-2763,married,garciakristin@yahoo.com,357-234-2749,15,R,P1000624,2036-07-12,Cancelled by policy holder request,32.39,7.13,583.02,89.75,Theresa Rivera,Son,100,14/02/2023 10:18:59
10005130,10024645,2021-04-21,2021/07/12,F,Virginia,Martinez,1962/05/18,OR,Portland,USA,59,N,2,68,A0001,88,C,68000,577-02-8372,single,rubiocaleb@hotmail.com,547-426-9204,15,N,P1000050,2036-07-12,Cancelled by policy holder request,8.43,1.85,151.74,23.27,Kimberly Freeman,Son,100,14/02/2023 10:18:59
10005131,10007575,2021-04-16,2021/07/12,M,Jeffery,Moss,1945/01/28,WI,Madison,USA,76,S,1,460,A0001,644,C,460000,489-77-7874,divorced,brian04@gmail.com,856-123-8028,15,R,P1001667,2036-07-12,Cancelled by policy holder request,61.72,13.58,1110.96,171.0,Debra Glover,Spouse,100,14/02/2023 10:18:59
10005132,10001370,2021-07-03,2021/07/12,M,Matthew,Brown,2003/06/30,MS,Jackson,USA,18,N,0,124,A0001,142,T,124000,499-33-8759,divorced,medinarachel@yahoo.com,311-633-6298,15,R,P1000862,2036-07-12,Cancelled due to non payment,13.61,2.99,244.98,37.67,April Griffin,Spouse,100,14/02/2023 10:18:59
10005133,10006753,2021-07-11,2021/07/12,F,Jennifer,Jones,1983/03/23,VA,Virginia Beach,USA,38,S,0,450,A0001,540,T,450000,796-35-2188,married,david72@yahoo.com,206-159-9420,15,R,P1001179,2036-07-12,Cancelled due to non payment,51.75,11.38,931.5,143.3,Tiffany Love,Daughter,100,14/02/2023 10:18:59
10005134,10032456,2021-05-18,2021/07/12,F,Erika,Lewis,1951/08/13,DE,Dover,USA,69,S,0,249,A0001,348,D,249000,075-30-1153,married,amandaray@gmail.com,706-325-7085,15,R,P1001826,2036-07-12,Deceased,33.35,7.34,600.3,92.34,Thomas Hartman,Daughter,100,14/02/2023 10:18:59
10005135,10001409,2021-07-10,2021/07/12,F,Ashley,Brown,1994/11/26,VA,Chesapeake,USA,26,N,1,373,A0001,428,D,373000,135-96-2556,single,anthony97@hotmail.com,866-450-6261,15,R,P1000760,2036-07-12,Deceased,41.02,9.02,738.36,113.57,Jacob Arnold,Daughter,100,14/02/2023 10:18:59
10005136,10023753,2021-05-26,2021/07/12,F,Rachel,Miller,1999/03/11,IN,Fort Wayne,USA,22,S,2,443,A0001,531,T,443000,638-25-9767,single,thorntoncynthia@hotmail.com,096-255-2522,15,R,P1000473,2036-07-12,Cancelled due to non payment,50.89,11.2,916.02,140.91,Carla Freeman,Daughter,100,14/02/2023 10:18:59
